DATAFLOW,AGEINGP: Age,SEXP: Sex,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G04_RA(1.0.0),15_19: 15-19 years,3: Persons,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,566
ABS:C21_G04_RA(1.0.0),36: 36,3: Persons,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,197
ABS:C21_G04_RA(1.0.0),52: 52,3: Persons,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,193
ABS:C21_G04_RA(1.0.0),74: 74,3: Persons,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,131
ABS:C21_G04_RA(1.0.0),70_74: 70-74 years,2: Females,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,330
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,1: Males,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,63
ABS:C21_G04_RA(1.0.0),8: 8,3: Persons,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,15897
ABS:C21_G04_RA(1.0.0),30_34: 30-34 years,3: Persons,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,94665
ABS:C21_G04_RA(1.0.0),35: 35,1: Males,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,9400
ABS:C21_G04_RA(1.0.0),45: 45,2: Females,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,7994
ABS:C21_G04_RA(1.0.0),45: 45,3: Persons,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,16041
ABS:C21_G04_RA(1.0.0),55: 55,1: Males,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,7894
ABS:C21_G04_RA(1.0.0),57: 57,1: Males,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,8088
ABS:C21_G04_RA(1.0.0),73: 73,1: Males,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,5846
ABS:C21_G04_RA(1.0.0),3: 3,3: Persons,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1696
ABS:C21_G04_RA(1.0.0),9: 9,1: Males,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1056
ABS:C21_G04_RA(1.0.0),30: 30,1: Males,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,839
ABS:C21_G04_RA(1.0.0),40: 40,3: Persons,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1778
ABS:C21_G04_RA(1.0.0),46: 46,1: Males,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,953
ABS:C21_G04_RA(1.0.0),58: 58,2: Females,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1419
ABS:C21_G04_RA(1.0.0),72: 72,2: Females,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1228
ABS:C21_G04_RA(1.0.0),4: 4,1: Males,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1038
ABS:C21_G04_RA(1.0.0),14: 14,3: Persons,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,2538
ABS:C21_G04_RA(1.0.0),20_24: 20-24 years,1: Males,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,5138
ABS:C21_G04_RA(1.0.0),31: 31,2: Females,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1124
ABS:C21_G04_RA(1.0.0),41: 41,1: Males,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1033
ABS:C21_G04_RA(1.0.0),53: 53,2: Females,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1301
ABS:C21_G04_RA(1.0.0),69: 69,2: Females,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1361
ABS:C21_G04_RA(1.0.0),5_9: 5-9 years,2: Females,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,1309
ABS:C21_G04_RA(1.0.0),10: 10,3: Persons,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,567
ABS:C21_G04_RA(1.0.0),26: 26,2: Females,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,239
ABS:C21_G04_RA(1.0.0),42: 42,2: Females,43: Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,197
ABS:C21_G04_RA(1.0.0),0_4: 0-4 years,2: Females,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,439
ABS:C21_G04_RA(1.0.0),11: 11,1: Males,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,78
ABS:C21_G04_RA(1.0.0),73: 73,3: Persons,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,118
ABS:C21_G04_RA(1.0.0),75_79: 75-79 years,3: Persons,44: Very Remote Australia (SA),RA: Remoteness Area,4: South Australia,2021,426
ABS:C21_G04_RA(1.0.0),48: 48,3: Persons,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,3
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,1: Males,45: Migratory - Offshore - Shipping (SA),RA: Remoteness Area,4: South Australia,2021,0
ABS:C21_G04_RA(1.0.0),55_59: 55-59 years,1: Males,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,152
ABS:C21_G04_RA(1.0.0),70: 70,1: Males,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,14
ABS:C21_G04_RA(1.0.0),85_89: 85-89 years,3: Persons,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,4
ABS:C21_G04_RA(1.0.0),95_99: 95-99 years,3: Persons,49: No usual address (SA),RA: Remoteness Area,4: South Australia,2021,4
ABS:C21_G04_RA(1.0.0),15_19: 15-19 years,3: Persons,50: Major Cities of Australia (WA),RA: Remoteness Area,5: Western Australia,2021,121530
ABS:C21_G04_RA(1.0.0),20: 20,1: Males,50: Major Cities of Australia (WA),RA: Remoteness Area,5: Western Australia,2021,12910
ABS:C21_G04_RA(1.0.0),30: 30,3: Persons,50: Major Cities of Australia (WA),RA: Remoteness Area,5: Western Australia,2021,30588
ABS:C21_G04_RA(1.0.0),46: 46,2: Females,50: Major Cities of Australia (WA),RA: Remoteness Area,5: Western Australia,2021,13648
ABS:C21_G04_RA(1.0.0),48: 48,2: Females,50: Major Cities of Australia (WA),RA: Remoteness Area,5: Western Australia,2021,13796
ABS:C21_G04_RA(1.0.0),52: 52,3: Persons,50: Major Cities of Australia (WA),RA: Remoteness Area,5: Western Australia,2021,27119
ABS:C21_G04_RA(1.0.0),58: 58,1: Males,50: Major Cities of Australia (WA),RA: Remoteness Area,5: Western Australia,2021,12299
ABS:C21_G04_RA(1.0.0),68: 68,2: Females,50: Major Cities of Australia (WA),RA: Remoteness Area,5: Western Australia,2021,10166
ABS:C21_G04_RA(1.0.0),70_74: 70-74 years,2: Females,50: Major Cities of Australia (WA),RA: Remoteness Area,5: Western Australia,2021,45591
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,1: Males,50: Major Cities of Australia (WA),RA: Remoteness Area,5: Western Australia,2021,18745
ABS:C21_G04_RA(1.0.0),4: 4,3: Persons,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,2626
ABS:C21_G04_RA(1.0.0),5: 5,3: Persons,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,2830
ABS:C21_G04_RA(1.0.0),15: 15,1: Males,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1589
ABS:C21_G04_RA(1.0.0),21: 21,2: Females,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,942
ABS:C21_G04_RA(1.0.0),25: 25,3: Persons,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,2096
ABS:C21_G04_RA(1.0.0),31: 31,1: Males,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1291
ABS:C21_G04_RA(1.0.0),41: 41,2: Females,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1529
ABS:C21_G04_RA(1.0.0),43: 43,2: Females,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1430
ABS:C21_G04_RA(1.0.0),53: 53,1: Males,51: Inner Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1560
ABS:C21_G04_RA(1.0.0),5_9: 5-9 years,1: Males,52: Outer Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,6031
ABS:C21_G04_RA(1.0.0),16: 16,2: Females,52: Outer Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1084
ABS:C21_G04_RA(1.0.0),26: 26,1: Males,52: Outer Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1026
ABS:C21_G04_RA(1.0.0),28: 28,1: Males,52: Outer Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1054
ABS:C21_G04_RA(1.0.0),54: 54,2: Females,52: Outer Regional Australia (WA),RA: Remoteness Area,5: Western Australia,2021,1159
ABS:C21_G04_RA(1.0.0),1: 1,1: Males,53: Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,652
ABS:C21_G04_RA(1.0.0),0_4: 0-4 years,1: Males,53: Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,3345
ABS:C21_G04_RA(1.0.0),2: 2,2: Females,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,396
ABS:C21_G04_RA(1.0.0),24: 24,2: Females,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,422
ABS:C21_G04_RA(1.0.0),60_64: 60-64 years,3: Persons,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,3330
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,3: Persons,54: Very Remote Australia (WA),RA: Remoteness Area,5: Western Australia,2021,68
ABS:C21_G04_RA(1.0.0),55_59: 55-59 years,3: Persons,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,26
ABS:C21_G04_RA(1.0.0),70: 70,3: Persons,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,3
ABS:C21_G04_RA(1.0.0),95_99: 95-99 years,1: Males,55: Migratory - Offshore - Shipping (WA),RA: Remoteness Area,5: Western Australia,2021,0
ABS:C21_G04_RA(1.0.0),28: 28,3: Persons,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,161
ABS:C21_G04_RA(1.0.0),30_34: 30-34 years,3: Persons,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,773
ABS:C21_G04_RA(1.0.0),51: 51,3: Persons,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,97
ABS:C21_G04_RA(1.0.0),65: 65,3: Persons,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,128
ABS:C21_G04_RA(1.0.0),67: 67,2: Females,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,27
ABS:C21_G04_RA(1.0.0),77: 77,1: Males,59: No usual address (WA),RA: Remoteness Area,5: Western Australia,2021,20
ABS:C21_G04_RA(1.0.0),0: 0,2: Females,61: Inner Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,1777
ABS:C21_G04_RA(1.0.0),42: 42,3: Persons,61: Inner Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,4031
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,3: Persons,61: Inner Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,8690
ABS:C21_G04_RA(1.0.0),39: 39,3: Persons,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,2167
ABS:C21_G04_RA(1.0.0),70: 70,2: Females,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,1353
ABS:C21_G04_RA(1.0.0),85_89: 85-89 years,1: Males,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,1311
ABS:C21_G04_RA(1.0.0),95_99: 95-99 years,1: Males,62: Outer Regional Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,90
ABS:C21_G04_RA(1.0.0),12: 12,3: Persons,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,79
ABS:C21_G04_RA(1.0.0),28: 28,3: Persons,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,122
ABS:C21_G04_RA(1.0.0),40_44: 40-44 years,1: Males,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,199
ABS:C21_G04_RA(1.0.0),54: 54,1: Males,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,74
ABS:C21_G04_RA(1.0.0),50_54: 50-54 years,3: Persons,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,619
ABS:C21_G04_RA(1.0.0),55: 55,1: Males,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,65
ABS:C21_G04_RA(1.0.0),65: 65,2: Females,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,87
ABS:C21_G04_RA(1.0.0),65: 65,3: Persons,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,161
ABS:C21_G04_RA(1.0.0),75: 75,1: Males,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,45
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,2: Females,63: Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,19
ABS:C21_G04_RA(1.0.0),13: 13,1: Males,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,15
ABS:C21_G04_RA(1.0.0),29: 29,1: Males,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,13
ABS:C21_G04_RA(1.0.0),39: 39,3: Persons,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,28
ABS:C21_G04_RA(1.0.0),50: 50,1: Males,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,18
ABS:C21_G04_RA(1.0.0),76: 76,2: Females,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,17
ABS:C21_G04_RA(1.0.0),78: 78,2: Females,64: Very Remote Australia (Tas.),RA: Remoteness Area,6: Tasmania,2021,4
ABS:C21_G04_RA(1.0.0),2: 2,1: Males,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),12: 12,3: Persons,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),14: 14,2: Females,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),35: 35,2: Females,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),51: 51,2: Females,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),73: 73,2: Females,65: Migratory - Offshore - Shipping (Tas.),RA: Remoteness Area,6: Tasmania,2021,0
ABS:C21_G04_RA(1.0.0),9: 9,2: Females,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,3
ABS:C21_G04_RA(1.0.0),9: 9,3: Persons,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,14
ABS:C21_G04_RA(1.0.0),25_29: 25-29 years,2: Females,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,45
ABS:C21_G04_RA(1.0.0),36: 36,1: Males,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,9
ABS:C21_G04_RA(1.0.0),46: 46,2: Females,69: No usual address (Tas.),RA: Remoteness Area,6: Tasmania,2021,5
ABS:C21_G04_RA(1.0.0),21: 21,3: Persons,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,1588
ABS:C21_G04_RA(1.0.0),23: 23,2: Females,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,896
ABS:C21_G04_RA(1.0.0),23: 23,3: Persons,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,1996
ABS:C21_G04_RA(1.0.0),39: 39,2: Females,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,1123
ABS:C21_G04_RA(1.0.0),49: 49,1: Males,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,962
ABS:C21_G04_RA(1.0.0),60: 60,2: Females,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,779
ABS:C21_G04_RA(1.0.0),72: 72,1: Males,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,418
ABS:C21_G04_RA(1.0.0),76: 76,2: Females,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,238
ABS:C21_G04_RA(1.0.0),12: 12,2: Females,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,333
ABS:C21_G04_RA(1.0.0),18: 18,3: Persons,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,496
ABS:C21_G04_RA(1.0.0),24: 24,1: Males,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,309
ABS:C21_G04_RA(1.0.0),34: 34,2: Females,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,426
ABS:C21_G04_RA(1.0.0),45: 45,1: Males,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,275
ABS:C21_G04_RA(1.0.0),19: 19,1: Males,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,433
ABS:C21_G04_RA(1.0.0),20_24: 20-24 years,2: Females,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,3
ABS:C21_G04_RA(1.0.0),62: 62,1: Males,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,26
ABS:C21_G04_RA(1.0.0),72: 72,3: Persons,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,18
ABS:C21_G04_RA(1.0.0),22: 22,3: Persons,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,6840
ABS:C21_G04_RA(1.0.0),24: 24,3: Persons,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,7209
ABS:C21_G04_RA(1.0.0),38: 38,3: Persons,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,7302
ABS:C21_G04_RA(1.0.0),50_54: 50-54 years,1: Males,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,13303
ABS:C21_G04_RA(1.0.0),55: 55,2: Females,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,2537
ABS:C21_G04_RA(1.0.0),65: 65,1: Males,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,1818
ABS:C21_G04_RA(1.0.0),29: 29,2: Females,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,3
ABS:C21_G04_RA(1.0.0),39: 39,1: Males,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),60: 60,1: Males,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,9
ABS:C21_G04_RA(1.0.0),72: 72,2: Females,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,3
ABS:C21_G04_RA(1.0.0),12: 12,1: Males,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),20_24: 20-24 years,1: Males,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),61: 61,2: Females,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),3: 3,3: Persons,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,11
ABS:C21_G04_RA(1.0.0),9: 9,1: Males,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),36: 36,2: Females,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),35_39: 35-39 years,2: Females,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,15
ABS:C21_G04_RA(1.0.0),58: 58,2: Females,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,4
ABS:C21_G04_RA(1.0.0),6: 6,1: Males,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),18: 18,2: Females,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,4
ABS:C21_G04_RA(1.0.0),18: 18,3: Persons,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,8
ABS:C21_G04_RA(1.0.0),34: 34,2: Females,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),55: 55,2: Females,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,3
ABS:C21_G04_RA(1.0.0),7: 7,2: Females,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,22
ABS:C21_G04_RA(1.0.0),19: 19,1: Males,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,13
ABS:C21_G04_RA(1.0.0),29: 29,2: Females,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,34
ABS:C21_G04_RA(1.0.0),65_69: 65-69 years,3: Persons,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,299
ABS:C21_G04_RA(1.0.0),2: 2,2: Females,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),61: 61,3: Persons,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),35_39: 35-39 years,3: Persons,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),62: 62,1: Males,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),72: 72,3: Persons,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),20: 20,1: Males,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,38460
ABS:C21_G04_RA(1.0.0),30: 30,2: Females,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,48690
ABS:C21_G04_RA(1.0.0),42: 42,1: Males,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,41010
ABS:C21_G04_RA(1.0.0),58: 58,1: Males,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,35517
ABS:C21_G04_RA(1.0.0),15: 15,1: Males,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,10150
